handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,packageLength,packageWidth,packageHeight,packageUnit,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_1e2bf47e-9f9c-4762-9e5d-5334cb0f539c,PRODUCT,Base Camouflage - 2.8,true,"<ul><li><p><span style=""color: rgb(18, 18, 18)"">Base rubber, faiblement acide.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Souple, ne casse pas, ne craque pas !</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Adaptée aux ongles sensibles.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">La base n'a pas d'odeur forte, elle est hypoallergénique.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">De consistance moyenne à épaisse, elle permet même aux débutants de répartir correctement la matière et de créer le bombé parfait.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Convient pour renforcer et niveler la plaque de l'ongle.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Fournit une tenue sans décollement jusqu'à 4 semaines.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Nécessite une sous couche de base soft 1.1 ou base flex ALBI.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Les primers peuvent être utilisés comme médiateurs d’adhérence :</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Primer avec acide (Attention 70 à 93 % d'acidité, action chimique qui accentue la porosité dans la plaque pour une adhérence en profondeur) sur un remplissage il ne doit être appliqué que sur la repousse.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Ultra bond (10 à 23% d'acidité), fait office de double face il a une action mécanique il peut être utilisé sur toute la plaque à chaque remplissage.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Volume 15ml.</span></p></li></ul>",base-camouflage;the-base,the-base,,,,,17.9,,,,,,10.45,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e2bf47e-9f9c-4762-9e5d-5334cb0f539c,MEDIA,,,,,,5bdc9f_22343b5ba963470fb91286da330414d3~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e2bf47e-9f9c-4762-9e5d-5334cb0f539c,MEDIA,,,,,,5bdc9f_6f46247af77c4a04acbeec4da87cc6ef~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_1e2bf47e-9f9c-4762-9e5d-5334cb0f539c,MEDIA,,,,,,5bdc9f_35838a29a65a45e2836d3d561327409d~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6944256-a096-43db-9fa8-9d18117c47bc,PRODUCT,Base Camouflage - 2.9,true,"<ul><li><p><span style=""color: rgb(18, 18, 18)"">Base rubber, faiblement acide.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Souple, ne casse pas, ne craque pas !</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Adaptée aux ongles sensibles.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">La base n'a pas d'odeur forte, elle est hypoallergénique.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">De consistance moyenne à épaisse, elle permet même aux débutants de répartir correctement la matière et de créer le bombé parfait.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Convient pour renforcer et niveler la plaque de l'ongle.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Fournit une tenue sans décollement jusqu'à 4 semaines.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Nécessite une sous couche de base soft 1.1 ou base flex ALBI.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Les primers peuvent être utilisés comme médiateurs d’adhérence :</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Primer avec acide (Attention 70 à 93 % d'acidité, action chimique qui accentue la porosité dans la plaque pour une adhérence en profondeur) sur un remplissage il ne doit être appliqué que sur la repousse.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Ultra bond (10 à 23% d'acidité), fait office de double face il a une action mécanique il peut être utilisé sur toute la plaque à chaque remplissage.</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Volume 15ml.</span></p></li></ul>",base-camouflage;the-base,the-base,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6944256-a096-43db-9fa8-9d18117c47bc,MEDIA,,,,,,5bdc9f_bbd221e2733942b1a2fcda4ffe7ae00b~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6944256-a096-43db-9fa8-9d18117c47bc,MEDIA,,,,,,5bdc9f_6f46247af77c4a04acbeec4da87cc6ef~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6944256-a096-43db-9fa8-9d18117c47bc,MEDIA,,,,,,5bdc9f_35838a29a65a45e2836d3d561327409d~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3186973-b489-4303-ae30-1912ae0f1542,PRODUCT,Gel de construction - 07,true,"<p><span style=""color: rgb(18, 18, 18)"">Le gel de construction The Base est idéal pour la technique sans </span><u><span style=""color: rgb(18, 18, 18)"">limage.</span></u></p><p><a href=""http://limage.Sa"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">Sa</span></a><span style=""color: rgb(18, 18, 18)""> consistance idéale est facile à appliquer. Autonivelant, il ne coule pas et se modèle facilement.</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ 16 teintes les plus utilisées : transparentes, laiteuses, naturelles, classiques ou pailletées 😍</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ convient pour les extensions et le renforcement des ongles</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ application très confortable</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ Viscosité : moyenne.</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ Durcissement : SEULEMENT 60 secondes dans les lampes LED.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nécessite une sous couche de base 1.1 ou flex.Pour renforcer un ongle naturel, vous devez disposer deux couches de gel : une première patinoire, une seconde de construction avec apex.</span></p><p><span style=""color: rgb(18, 18, 18)"">Existe seulement en 15 ml.</span></p><ul><li><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément le pigment.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><ul><li><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Ingrédients :</span></u></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">ACRYLATES COPOLYMER, HYDROXYPROPYL METHACRYLATE, SILICA DIMETHYL SILYLATE, ETHYL TRIMETHYLBENZOYL PHENYLPHOSPHINATE, CI77981, CI77266, CI18965, CI15510, CI73360, CI73900, CI73385, CI74160, CI73915, CI77007, CI77492, CI45504, CI45350.</span></p>",the-base;gel-de-construction,the-base,,,,,17.9,,,,,,8.36,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3186973-b489-4303-ae30-1912ae0f1542,MEDIA,,,,,,5bdc9f_2dde60edc5e54903ab3918d650429848~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3186973-b489-4303-ae30-1912ae0f1542,MEDIA,,,,,,5bdc9f_ecb3605dc6a845be977858cfd823597a~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6c4536c-78d7-4eda-b166-9be712253c9f,PRODUCT,Gel de construction - 10,true,"<p><span style=""color: rgb(18, 18, 18)"">Le gel de construction The Base est idéal pour la technique sans </span><u><span style=""color: rgb(18, 18, 18)"">limage.</span></u></p><p><a href=""http://limage.Sa"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">Sa</span></a><span style=""color: rgb(18, 18, 18)""> consistance idéale est facile à appliquer. Autonivelant, il ne coule pas et se modèle facilement.</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ 16 teintes les plus utilisées : transparentes, laiteuses, naturelles, classiques ou pailletées 😍</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ convient pour les extensions et le renforcement des ongles</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ application très confortable</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ Viscosité : moyenne.</span></p><p><span style=""color: rgb(18, 18, 18)"">✔️ Durcissement : SEULEMENT 60 secondes dans les lampes LED.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nécessite une sous couche de base 1.1 ou flex.Pour renforcer un ongle naturel, vous devez disposer deux couches de gel : une première patinoire, une seconde de construction avec apex.</span></p><p><span style=""color: rgb(18, 18, 18)"">Existe seulement en 15 ml.</span></p><ul><li><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément le pigment.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><ul><li><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Ingrédients :</span></u></p></li></ul><p><span style=""background-color: rgb(255, 255, 255); color: rgb(18, 18, 18)"">ACRYLATES COPOLYMER, HYDROXYPROPYL METHACRYLATE, SILICA DIMETHYL SILYLATE, ETHYL TRIMETHYLBENZOYL PHENYLPHOSPHINATE, CI77981, CI77266, CI18965, CI15510, CI73360, CI73900, CI73385, CI74160, CI73915, CI77007, CI77492, CI45504, CI45350.</span></p>",gel-de-construction;the-base,the-base,,,,,17.9,,,,,,8.36,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6c4536c-78d7-4eda-b166-9be712253c9f,MEDIA,,,,,,5bdc9f_1553f2df2aee4a9b9bd02c6a7112aa38~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e6c4536c-78d7-4eda-b166-9be712253c9f,MEDIA,,,,,,5bdc9f_1dd07e7e2d004b9f892f8487649d154a~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59746d47-b5b4-4f35-a258-627b114bbd26,PRODUCT,Gel sans HEMA - Fast 11,true,"<p><span style=""color: rgb(18, 18, 18)"">La collection de gel de construction&nbsp;</span><em><span style=""color: rgb(18, 18, 18)"">Fast se </span></em><span style=""color: rgb(18, 18, 18)"">compose de 14 nuances nude. Les gels ont une consistance assez liquide, ce qui permet de travailler rapidement et efficacement avec leur texture autoégalisante.</span></p><p><a href=""http://autoégalisante.La"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">La</span></a><span style=""color: rgb(18, 18, 18)""> formule SANS HEMA minimise le risque de réactions allergiques. Elle convient également aux personnes ayant la peau ou les ongles sensibles.</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">Viscosité : liquide</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Durcissement : 60 secondes dans lampes LED et 120 secondes dans lampes UV</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Consommation : minime.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nécessite une base d'adhérence</span></p><p><span style=""color: rgb(18, 18, 18)"">Pour renforcer un ongle naturel, vous devez disposer deux couches.&nbsp;Appliquer dans un premier temps une couche patinoire sur la plaque de l'ongle avant de passer à la couche de construction.</span></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">Convient pour :</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">modeler,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">égaliser la couleur de la surface de l’ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">allonger l'ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">renforcer les ongles naturels..</span></p></li></ul><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément le pigment.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Ingrédients :</span></u></p><p><span style=""color: rgb(18, 18, 18)"">Acrylates copolymer, Isobornyl methacrylate, Silicia, Hydroxycyclohexyl Phenyl Ketone, CI 77491, CI 77492, CI 77891, CI 77007, CI 77266.</span></p><p><span style=""color: rgb(18, 18, 18)"">Réservé à un usage professionnel. Tenir à l'écart des enfants. Peut provoquer une réaction allergique. Pour un usage externe uniquement</span></p>",gel-de-construction;the-base,the-base,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59746d47-b5b4-4f35-a258-627b114bbd26,MEDIA,,,,,,5bdc9f_32afef44afda4837af818b1ff4e7ad50~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_59746d47-b5b4-4f35-a258-627b114bbd26,MEDIA,,,,,,5bdc9f_e686fe52b2104ff5b2face367e39c765~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_156c9509-50ea-4c4e-b6b4-5003a601bd6f,PRODUCT,Gel sans HEMA - Fast 08,true,"<p><span style=""color: rgb(18, 18, 18)"">La collection de gel de construction&nbsp;</span><em><span style=""color: rgb(18, 18, 18)"">Fast se </span></em><span style=""color: rgb(18, 18, 18)"">compose de 14 nuances nude. Les gels ont une consistance assez liquide, ce qui permet de travailler rapidement et efficacement avec leur texture autoégalisante.</span></p><p><a href=""http://autoégalisante.La"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">La</span></a><span style=""color: rgb(18, 18, 18)""> formule SANS HEMA minimise le risque de réactions allergiques. Elle convient également aux personnes ayant la peau ou les ongles sensibles.</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">Viscosité : liquide</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Durcissement : 60 secondes dans lampes LED et 120 secondes dans lampes UV</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Consommation : minime.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nécessite une base d'adhérence</span></p><p><span style=""color: rgb(18, 18, 18)"">Pour renforcer un ongle naturel, vous devez disposer deux couches.&nbsp;Appliquer dans un premier temps une couche patinoire sur la plaque de l'ongle avant de passer à la couche de construction.</span></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">Convient pour :</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">modeler,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">égaliser la couleur de la surface de l’ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">allonger l'ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">renforcer les ongles naturels..</span></p></li></ul><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément le pigment.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Ingrédients :</span></u></p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(18, 18, 18)"">Acrylates copolymer, Isobornyl methacrylate, Silicia, Hydroxycyclohexyl Phenyl Ketone, CI 77491, CI 77492, CI 77891, CI 77007, CI 77266.</span></p><p><span style=""color: rgb(18, 18, 18)"">Réservé à un usage professionnel. Tenir à l'écart des enfants. Peut provoquer une réaction allergique. Pour un usage externe uniquement</span></p>",gel-de-construction;the-base,the-base,,,,,17.9,,,,,,10.45,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_156c9509-50ea-4c4e-b6b4-5003a601bd6f,MEDIA,,,,,,5bdc9f_9b018e7b819a4673bddaa0fc0e9ec19d~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_156c9509-50ea-4c4e-b6b4-5003a601bd6f,MEDIA,,,,,,5bdc9f_e8ae82b3c82645eabfcf045dc3889df8~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ce6bf8e3-0e6e-4267-8040-83887db0ae5a,PRODUCT,Gel sans HEMA - Fast 09,true,"<p><span style=""color: rgb(18, 18, 18)"">La collection de gel de construction&nbsp;</span><em><span style=""color: rgb(18, 18, 18)"">Fast se </span></em><span style=""color: rgb(18, 18, 18)"">compose de 14 nuances nude. Les gels ont une consistance assez liquide, ce qui permet de travailler rapidement et efficacement avec leur texture autoégalisante.</span></p><p><a href=""http://autoégalisante.La"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">La</span></a><span style=""color: rgb(18, 18, 18)""> formule SANS HEMA minimise le risque de réactions allergiques. Elle convient également aux personnes ayant la peau ou les ongles sensibles.</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">Viscosité : liquide</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Durcissement : 60 secondes dans lampes LED et 120 secondes dans lampes UV</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Consommation : minime.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nécessite une base d'adhérence</span></p><p><span style=""color: rgb(18, 18, 18)"">Pour renforcer un ongle naturel, vous devez disposer deux couches.&nbsp;Appliquer dans un premier temps une couche patinoire sur la plaque de l'ongle avant de passer à la couche de construction.</span></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">Convient pour :</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">modeler,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">égaliser la couleur de la surface de l’ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">allonger l'ongle,</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">renforcer les ongles naturels..</span></p></li></ul><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément le pigment.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Ingrédients :</span></u></p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(18, 18, 18)"">Acrylates copolymer, Isobornyl methacrylate, Silicia, Hydroxycyclohexyl Phenyl Ketone, CI 77491, CI 77492, CI 77891, CI 77007, CI 77266.</span></p><p><span style=""color: rgb(18, 18, 18)"">Réservé à un usage professionnel. Tenir à l'écart des enfants. Peut provoquer une réaction allergique. Pour un usage externe uniquement</span></p>",gel-de-construction;the-base,the-base,,,,,17.9,,,,,,10.45,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ce6bf8e3-0e6e-4267-8040-83887db0ae5a,MEDIA,,,,,,5bdc9f_a9742b164f4241438fbcea8c76a8245c~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ce6bf8e3-0e6e-4267-8040-83887db0ae5a,MEDIA,,,,,,5bdc9f_0e3ca1b86c964151a070495940e258ec~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_5f52e0cf-9adc-4dda-99c8-483a3010f3a3,PRODUCT,Top Coat - No UV Filter,true,"<p><span style=""color: rgb(18, 18, 18)"">Top protection, qui ne contient pas de filtre UV. Sans dégraissage. Idéal pour tous les tons.</span></p><p><span style=""color: rgb(18, 18, 18)"">Volume 15ml.</span></p><ul><li><p><u><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Conditions de stockage :</span></u></p></li></ul><p><span style=""color: rgb(18, 18, 18)"">A conserver dans un endroit frais et sec à l'abri de la lumière directe du soleil (température recommandée de 10°C à 26°C).</span></p><p><span style=""color: rgb(18, 18, 18)"">Lorsqu'il est ouvert, éviter le contact avec les lampes UV / LED sur le vernis et le pinceau. Avant chaque utilisation, il est recommandé de rouler un peu le flacon dans la paume des mains pour répartir uniformément les paillettes.</span></p><p><span style=""color: rgb(18, 18, 18)"">Les couleurs réelles peuvent être légèrement différentes en raison des paramètres de votre écran.</span></p><ul><li><p><u><span style=""font-weight: 700"">Ingrédients :</span></u></p></li></ul><p><span style=""background-color: rgb(255, 255, 255); color: rgb(18, 18, 18)"">Acrylates Copolymer, Hydroxypropyl Methacrylate, Ethyl Trimethylbenzoyl Phenylphosphinate, Microcrystalline wax, Dimethicone.</span></p>",the-base;top-coat-1,the-base,,,,,17.9,,,,,,10.45,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
